gentime,NeAnc,td,lambda,maxn,sampn,data,botexp,model,scheme,it,Nh,Nc,Na,Td,Ta,lnL,AIC2C,Nh1C,Nc1C,Na1c,Td1C,Ta1c,lnL1C,AIC1C,NhC,NcC,NaC,TdC,TaC,lnLC,AICC,AIC2C-AIC1C,AIC2C-AICC,Nch,Nhh,Nha,Tdh,Tah,lnLh,AICh,AIC2C-AICh,AIC1C-AICh,AICC-AICh
g1,n10e4,td100,l99,n500,n50,rad10k,exp,2change,t0,5,9822.153566,988.6775628,99150.68974,23.50633019,9762.769032,-49059.04928,98128.09856,78159.39352,16.59229858,78159.39352,56.50466226,NA,-49213.15971,98432.31942,63942.49756,63942.49756,63942.49756,NA,NA,-51640.79646,103283.5929,-304.2208692,-5155.494372,8490.980514,8490.980514,95363.74093,NA,7624.644907,-49059.94204,98125.88408,2.214475813,306.435345,5157.708847
g1,n10e4,constant,constant,n500,n100,rad50k,exp,2change,t0,1,12578.16493,5093.317888,401815.0642,119.5546718,50357.79963,-306575.7306,613161.4611,75135.81377,49.41428309,75135.81377,107.0082002,NA,-308727.5492,617461.0984,64968.023,64968.023,64968.023,NA,NA,-321911.4179,643824.8359,-4299.637211,-30663.37471,10222.50374,10222.50374,99009.05433,NA,9887.735574,-306546.7821,613099.5642,61.89689741,4361.534108,30725.27161
g1,n10e4,constant,constant,n500,n100,rad50k,exp,2change,t0,2,11549.92074,3753.834215,502940.6616,37.73876447,51328.71386,-303718.8988,607447.7976,75398.19577,41.31872326,75398.19577,95.9988167,NA,-305946.0532,611898.1063,64723.75401,64723.75401,64723.75401,NA,NA,-319277.1752,638556.3505,-4450.308716,-31108.55286,10117.9532,10117.9532,103198.7005,NA,10789.52549,-303693.559,607393.118,54.67958072,4504.988296,31163.23244
g1,n10e4,constant,constant,n500,n100,rad50k,exp,2change,t0,3,10362.07939,8808.796421,102946.58,92.80404726,11148.86017,-302621.8315,605253.6631,74894.56966,38.05564058,74894.56966,88.25963514,NA,-304874.4904,609754.9807,64396.84243,64396.84243,64396.84243,NA,NA,-318040.3775,636082.755,-4501.317656,-30829.09191,10138.95095,10138.95095,101837.2514,NA,10641.49015,-302622.2304,605250.4608,3.202286433,4504.519942,30832.2942
g1,n10e4,constant,constant,n500,n100,rad50k,exp,2change,t0,4,10130.86624,10234.72515,102268.2776,91.97922044,10594.41486,-304141.0961,608292.1922,75411.39623,34.14321364,75411.39623,80.97360784,NA,-306409.6932,612825.3864,64752.65809,64752.65809,64752.65809,NA,NA,-319693.0103,639388.0206,-4533.19421,-31095.82839,10144.10164,10144.10164,102365.0845,NA,10631.83003,-304141.0973,608288.1947,3.997533104,4537.191743,31099.82592
g1,n10e4,constant,constant,n500,n100,rad50k,exp,2change,t0,5,9685.924207,11706.26919,101813.5298,96.26059805,9925.562484,-304125.7077,608261.4154,75892.21172,19.94166495,75892.21172,51.81339169,NA,-306349.9478,612705.8955,64906.40046,64906.40046,64906.40046,NA,NA,-319911.8041,639825.6083,-4444.480122,-31564.19291,9921.975542,9921.975542,102857.837,NA,10416.5969,-304126.1669,608258.3338,3.081583763,4447.561705,31567.27449
g1,n10e4,td190,l95,n500,n100,rad50k,exp,2change,t0,1,10359.62798,1161.030131,103189.1403,18.66484301,10953.968,-303436.2031,606882.4063,76371.29658,49.46017998,76371.29658,119.7693062,NA,-305211.1762,610428.3524,64918.48639,64918.48639,64918.48639,NA,NA,-319668.723,639339.446,-3545.946109,-32457.03975,8991.376031,8991.376031,97940.17392,NA,8343.083351,-303451.685,606909.37,-26.96369258,3518.982416,32430.07606
g1,n10e4,td190,l95,n500,n100,rad50k,exp,2change,t0,2,10105.09939,1672.364041,101621.6263,17.85363735,10491.45459,-301673.7707,603357.5415,75659.54339,50.4003467,75659.54339,119.9454884,NA,-303529.6178,607065.2355,64460.11669,64460.11669,64460.11669,NA,NA,-317648.3578,635298.7157,-3707.694087,-31941.17423,9163.786666,9163.786666,97936.58566,NA,8675.791107,-301681.4186,603368.8371,-11.29568243,3696.398405,31929.87855
g1,n10e4,td190,l95,n500,n100,rad50k,exp,2change,t0,3,9949.489301,1487.514787,101049.9648,14.80685078,10301.90696,-299946.7204,599903.4409,75429.90896,21.61163513,75429.90896,57.63867749,NA,-301815.3843,603636.7685,64143.97431,64143.97431,64143.97431,NA,NA,-315896.1054,631794.2109,-3733.327647,-31890.77001,9081.675206,9081.675206,97666.82765,NA,8637.903244,-299954.1493,599914.2986,-10.85775744,3722.469889,31879.91225
g1,n10e4,td190,l95,n500,n100,rad50k,exp,2change,t0,4,10109.68276,1217.027415,99635.76792,13.9136843,9923.228282,-303917.8399,607845.6799,75896.31603,15.32242159,75896.31603,41.37956953,NA,-305711.4144,611428.8287,64800.08309,64800.08309,64800.08309,NA,NA,-319907.8493,639817.6986,-3583.148863,-31972.01877,9086.742981,9086.742981,96172.27339,NA,8118.15882,-303927.5922,607861.1844,-15.50452676,3567.644336,31956.51424
g1,n10e4,td190,l95,n500,n100,rad50k,exp,2change,t0,5,9735.112557,5322.962057,97548.31103,108.4345619,9221.118574,-301115.6306,602241.2612,75613.18519,19.60108399,75613.18519,52.81783708,NA,-302820.3258,605646.6516,64301.2707,64301.2707,64301.2707,NA,NA,-317179.0103,634360.0205,-3405.390425,-32118.75931,8726.127256,8726.127256,94731.74211,NA,7621.284415,-301121.8453,602249.6906,-8.42940139,3396.961024,32110.32991
g1,n10e4,td100,l99,n500,n100,rad50k,exp,2change,t0,1,9515.091166,377.7819349,97150.41688,10.71228872,9015.356669,-297252.703,594515.406,76004.90994,19.75785313,76004.90994,57.2183439,NA,-298599.7663,597205.5326,63845.7988,63845.7988,63845.7988,NA,NA,-313873.4007,627748.8013,-2690.126526,-33233.39526,7597.405676,7597.405676,92038.61912,NA,6173.18575,-297275.1453,594556.2906,-40.8845488,2649.241978,33192.51072
g1,n10e4,td100,l99,n500,n100,rad50k,exp,2change,t0,2,10077.18332,298.9129501,99868.38144,10.85038487,9975.062872,-300460.2277,600930.4554,76796.99957,19.77235687,76796.99957,57.22133534,NA,-301830.4107,603666.8214,64530.81188,64530.81188,64530.81188,NA,NA,-317254.7785,634511.557,-2736.36603,-33581.10158,7699.636157,7699.636157,93216.68434,NA,6287.00222,-300496.785,600999.5701,-69.11464644,2667.251384,33511.98694
g1,n10e4,td100,l99,n500,n100,rad50k,exp,2change,t0,3,9648.841916,2809.507481,98882.87174,80.90669172,9178.891188,-301714.2988,603438.5977,77194.3318,26.40993717,77194.3318,74.18816645,NA,-303094.6526,606195.3051,64840.9772,64840.9772,64840.9772,NA,NA,-318621.1814,637244.3629,-2756.707453,-33805.7652,7723.135677,7723.135677,93791.75137,NA,6333.977951,-301734.6504,603475.3008,-36.70310777,2720.004345,33769.06209
g1,n10e4,td100,l99,n500,n100,rad50k,exp,2change,t0,4,9657.464592,2727.631768,100969.0646,79.65739463,9720.14655,-299706.2271,599422.4543,77275.5144,25.39421164,77275.5144,73.48787872,NA,-301115.8098,602237.6197,64589.41166,64589.41166,64589.41166,NA,NA,-316679.2782,633360.5563,-2815.165412,-33938.10206,7644.400514,7644.400514,94808.67957,NA,6530.458052,-299728.7539,599463.5077,-41.05347459,2774.111937,33897.04859
g1,n10e4,td100,l99,n500,n100,rad50k,exp,2change,t0,5,9033.077376,1628.711981,96930.73554,23.49852703,8391.72523,-298525.7732,597061.5463,76364.95477,19.64127119,76364.95477,56.97715964,NA,-300009.2816,600024.5632,64134.9535,64134.9535,64134.9535,NA,NA,-315149.0088,630300.0177,-2963.016901,-33238.47138,7917.210315,7917.210315,93842.34934,NA,6717.961783,-298535.8375,597077.675,-16.12874236,2946.888159,33222.34263
g1,n10e4,constant,constant,n500,n200,rad50k,exp,2change,t0,1,11753.91284,7337.984834,260914.5218,120,36248.97245,-362690.354,725390.7079,72312.44657,75.70668739,72312.44657,119.3290996,NA,-366578.2198,733162.4397,64964.98776,64964.98776,64964.98776,NA,NA,-380819.3539,761640.7077,-7771.731775,-36249.99982,10119.2193,10119.2193,98709.31615,NA,9710.896143,-362643.1809,725292.3619,98.34603985,7870.077814,36348.34586
g1,n10e4,constant,constant,n500,n200,rad50k,exp,2change,t0,2,11208.32482,7945.364904,309955.6224,93.50330723,38541.19113,-359461.5149,718933.0297,72428.06773,73.36396887,72428.06773,119.8422831,NA,-363510.1894,727026.3788,64693.83471,64693.83471,64693.83471,NA,NA,-377697.1939,755396.3879,-8093.34906,-36463.35818,10103.85902,10103.85902,102672.6515,NA,10680.03275,-359430.1106,718866.2211,66.80856967,8160.15763,36530.16675
g1,n10e4,constant,constant,n500,n200,rad50k,exp,2change,t0,3,10310.87031,9012.6339,103720.9559,99.94773177,11240.36554,-358083.321,716176.642,72392.61624,39.57720464,72392.61624,70.48945421,NA,-362122.1312,724250.2624,64447.06456,64447.06456,64447.06456,NA,NA,-376304.6655,752611.3311,-8073.620464,-36434.68913,10045.94826,10045.94826,102087.5338,NA,10566.35141,-358084.2613,716174.5225,2.119451956,8075.739916,36436.80859
g1,n10e4,constant,constant,n500,n200,rad50k,exp,2change,t0,4,10082.93545,9937.802301,101846.3731,93.36481698,10442.24482,-359945.9144,719901.8288,72535.85275,69.05088423,72535.85275,114.2278336,NA,-363968.3198,727942.6397,64757.14605,64757.14605,64757.14605,NA,NA,-378263.9449,756529.8899,-8040.810862,-36628.06106,10060.99304,10060.99304,101773.3496,NA,10399.88724,-359945.9275,719897.8549,3.973889003,8044.784751,36632.03495
g1,n10e4,constant,constant,n500,n200,rad50k,exp,2change,t0,5,9798.982307,11346.33252,101940.0904,92.01657463,10082.19197,-360173.2886,720356.5772,72932.65316,38.58896845,72932.65316,69.94027585,NA,-364286.887,728579.7739,64904.37167,64904.37167,64904.37167,NA,NA,-378618.9328,757239.8656,-8223.196679,-36883.28838,10046.69164,10046.69164,103208.7622,NA,10641.19584,-360174.1994,720354.3988,2.17845723,8225.375137,36885.46683
g1,n10e4,td190,l95,n500,n200,rad50k,exp,2change,t0,1,10026.95615,1764.931549,102689.8045,18.94684088,10450.80425,-358108.7664,716227.5328,74287.56779,14.31898628,74287.56779,33.13164443,NA,-361220.256,722446.512,64950.62678,64950.62678,64950.62678,NA,NA,-377553.5099,755109.0198,-6218.979289,-38881.48709,8676.003482,8676.003482,96979.89853,NA,7818.673706,-358137.927,716281.854,-54.32126777,6164.658021,38827.16582
g1,n10e4,td190,l95,n500,n200,rad50k,exp,2change,t0,2,10213.91227,1227.571063,101286.5467,17.82986792,10547.41011,-355574.1581,711158.3162,73478.55993,60.14270422,73478.55993,115.9909385,NA,-358462.0106,716930.0212,64423.13915,64423.13915,64423.13915,NA,NA,-374911.0161,749824.0321,-5771.704997,-38665.71595,8426.275422,8426.275422,94379.90912,NA,7227.688735,-355623.4849,711252.9697,-94.65354174,5677.051455,38571.06241
g1,n10e4,td190,l95,n500,n200,rad50k,exp,2change,t0,3,10062.41662,981.9145299,101697.9624,10.52414894,10587.14779,-353950.3315,707910.663,72805.46012,63.96126778,72805.46012,119.300113,NA,-357060.897,714127.794,64111.48933,64111.48933,64111.48933,NA,NA,-373020.1175,746042.2351,-6217.130936,-38131.57201,8726.861885,8726.861885,95975.26022,NA,7929.393962,-353985.2352,707976.4703,-65.80729772,6151.323639,38065.76471
g1,n10e4,td190,l95,n500,n200,rad50k,exp,2change,t0,4,10125.37303,2394.742641,98705.85886,31.04379075,9730.417954,-358824.7902,717659.5804,73547.56601,64.96503854,73547.56601,119.8161259,NA,-361729.2617,723464.5234,64788.46392,64788.46392,64788.46392,NA,NA,-378067.7681,756137.5363,-5804.94293,-38477.95586,8575.008808,8575.008808,93806.34612,NA,7145.353485,-358860.8539,717727.7078,-68.12741423,5736.815516,38409.82844
g1,n10e4,td190,l95,n500,n200,rad50k,exp,2change,t0,5,9890.801258,5035.31739,98582.90803,90.83810295,9614.030201,-355570.9597,711151.9193,73297.13606,51.33351519,73297.13606,100.0557561,NA,-358546.6737,717099.3474,64325.94957,64325.94957,64325.94957,NA,NA,-374771.4471,749544.8942,-5947.428091,-38392.97491,8515.687355,8515.687355,93972.58749,NA,7259.283787,-355592.2387,711190.4775,-38.55818175,5908.869909,38354.41672
g1,n10e4,td100,l99,n500,n200,rad50k,exp,2change,t0,1,9715.88811,2536.938193,96720.01587,89.19831853,9125.31104,-349497.6282,699005.2563,74287.77679,25.31042338,74287.77679,62.01108441,NA,-351572.0821,703150.1642,63835.84371,63835.84371,63835.84371,NA,NA,-369894.6291,739791.2583,-4144.907829,-40786.00195,6805.097941,6805.097941,89594.66742,NA,5074.085201,-349580.3276,699166.6551,-161.3987967,3983.509032,40624.60315
g1,n10e4,td100,l99,n500,n200,rad50k,exp,2change,t0,2,9509.317245,666.6506751,97635.14225,15.80237322,8924.356151,-353503.1082,707016.2163,74818.911,23.90986212,74818.911,57.82949263,NA,-355731.9846,711469.9693,64491.27292,64491.27292,64491.27292,NA,NA,-373893.4772,747788.9543,-4453.752963,-40772.73802,7157.808132,7157.808132,91294.65372,NA,5490.11677,-353579.4645,707164.929,-148.7126799,4305.040283,40624.02534
g1,n10e4,td100,l99,n500,n200,rad50k,exp,2change,t0,3,9889.658135,1311.29401,99979.96228,35.25303556,9727.145899,-354847.729,709705.458,75323.34351,25.58241445,75323.34351,62.1789865,NA,-357054.3036,714114.6072,64809.95589,64809.95589,64809.95589,NA,NA,-375450.4141,750902.8283,-4409.149171,-41197.37023,7090.016864,7090.016864,91868.51323,NA,5457.692215,-354934.3607,709874.7213,-169.2633218,4239.885849,41028.10691
g1,n10e4,td100,l99,n500,n200,rad50k,exp,2change,t0,4,9627.50558,2778.928449,101305.0275,87.4782592,9736.450976,-352360.2012,704730.4024,75561.69782,24.48009815,75561.69782,62.20202028,NA,-354585.4178,709176.8355,64627.25421,64627.25421,64627.25421,NA,NA,-373125.1084,746252.2169,-4446.433149,-41521.81452,6999.31448,6999.31448,92984.04079,NA,5601.769894,-352423.2658,704852.5316,-122.129188,4324.303961,41399.68534
g1,n10e4,td100,l99,n500,n200,rad50k,exp,2change,t0,5,9442.979459,2295.766357,97635.56576,58.66198804,8952.091072,-350893.6153,701797.2306,74550.65737,49.61921662,74550.65737,111.8844495,NA,-353117.3323,706240.6645,64105.80529,64105.80529,64105.80529,NA,NA,-371273.1576,742548.3152,-4443.433955,-40751.08466,7079.489355,7079.489355,91109.73931,NA,5488.614352,-350955.3685,701916.737,-119.5064532,4323.927502,40631.57821
g1,n10e4,constant,constant,n500,n50,rad50k,exp,2change,t0,1,13168.62005,1221.327621,525667.9455,36.49041111,60229.22346,-251256.9391,502523.8781,77851.57584,26.32861617,77851.57584,76.6086183,NA,-252319.7105,504645.421,64953.16063,64953.16063,64953.16063,NA,NA,-263512.7984,527027.5968,-2121.542891,-24503.71871,10447.61536,10447.61536,100217.324,NA,10435.18316,-251236.8457,502479.6914,44.18669769,2165.729589,24547.90541
g1,n10e4,constant,constant,n500,n50,rad50k,exp,2change,t0,2,12368.7567,1421.454555,572675.1672,37.96326661,58527.21102,-249095.3731,498200.7463,78329.1641,24.7140242,78329.1641,76.52090054,NA,-250106.9469,500219.8937,64706.38305,64706.38305,64706.38305,NA,NA,-261665.8335,523333.6671,-2019.147452,-25132.92081,9801.680042,9801.680042,100972.4055,NA,9969.190786,-249076.0177,498158.0354,42.71083727,2061.858289,25175.63164
g1,n10e4,constant,constant,n500,n50,rad50k,exp,2change,t0,3,12054.74524,2354.380322,630769.7365,39.5771839,59459.71754,-248080.369,496170.738,77849.07953,24.97210629,77849.07953,76.44935284,NA,-249158.5032,498323.0063,64425.24796,64425.24796,64425.24796,NA,NA,-260499.5375,521001.0751,-2152.26837,-24830.33713,10188.71115,10188.71115,102479.4549,NA,10840.79374,-248059.7894,496125.5788,45.1591817,2197.427552,24875.49631
g1,n10e4,constant,constant,n500,n50,rad50k,exp,2change,t0,4,10393.03446,10686.74977,103263.8244,93.7674821,11143.42068,-249538.8737,499087.7475,78047.87419,16.10519297,78047.87419,51.29757184,NA,-250665.3256,501336.6512,64732.03593,64732.03593,64732.03593,NA,NA,-261944.9932,523891.9863,-2248.903723,-24804.23883,10425.84129,10425.84129,103464.1251,NA,11225.1906,-249538.8771,499083.7543,3.993233632,2252.896957,24808.23206
g1,n10e4,constant,constant,n500,n50,rad50k,exp,2change,t0,5,9184.675551,16448.24143,99494.52516,117.628463,8894.574969,-249599.1761,499208.3522,78773.62562,10.72903331,78773.62562,37.01647567,NA,-250603.7562,501213.5124,64924.95343,64924.95343,64924.95343,NA,NA,-262332.121,524666.242,-2005.16015,-25457.88983,9745.291872,9745.291872,101292.1843,NA,9867.123397,-249600.1001,499206.2001,2.152072891,2007.312223,25460.0419
g1,n10e4,td190,l95,n500,n50,rad50k,exp,2change,t0,1,9937.830844,1419.600295,100950.9553,16.71640867,9979.802853,-249319.6008,498649.2017,78991.11547,10.06354179,78991.11547,35.51796994,NA,-250211.1703,500428.3406,64909.93576,64909.93576,64909.93576,NA,NA,-262202.4444,524406.8888,-1779.138929,-25757.68719,9245.508002,9245.508002,98956.05244,NA,8814.298862,-249321.2501,498648.5002,0.70142806,1779.840357,25758.38862
g1,n10e4,td190,l95,n500,n50,rad50k,exp,2change,t0,2,10160.52763,2038.72468,102281.4022,14.91664559,10721.45645,-247867.3721,495744.7443,78150.74679,10.07913779,78150.74679,34.89919418,NA,-248854.6793,497715.3586,64442.93408,64442.93408,64442.93408,NA,NA,-260480.1025,520962.2051,-1970.614284,-25217.4608,9729.243548,9729.243548,100805.0942,NA,9913.531594,-247868.1496,495742.2991,2.445166191,1973.05945,25219.90597
g1,n10e4,td190,l95,n500,n50,rad50k,exp,2change,t0,3,9297.549431,102703.0181,98669.64327,16.96906858,9080.250234,-246690.3258,493390.6516,77939.3203,10.11272876,77939.3203,35.24797759,NA,-247667.5592,495341.1184,64177.64159,64177.64159,64177.64159,NA,NA,-259316.087,518634.1741,-1950.466823,-25243.5225,9771.977977,9771.977977,100453.1039,NA,9930.733454,-246690.9812,493387.9623,2.689294703,1953.156118,25246.21179
g1,n10e4,td190,l95,n500,n50,rad50k,exp,2change,t0,4,11460.50169,2545.054605,104413.9837,104.2779223,12585.10246,-249259.1885,498528.377,78298.2114,32.66817677,78298.2114,97.8295246,NA,-250098.6622,500203.3243,64753.4316,64753.4316,64753.4316,NA,NA,-262014.0804,524030.1608,-1674.947346,-25501.7838,9140.915414,9140.915414,96900.17403,NA,8339.759258,-249268.4537,498542.9074,-14.53047587,1660.41687,25487.25332
g1,n10e4,td190,l95,n500,n50,rad50k,exp,2change,t0,5,9426.264218,4219.131015,96419.15591,15.41153316,8699.49474,-247550.2335,495110.467,77695.94261,40.99788149,77695.94261,118.6096408,NA,-248425.5401,496857.0802,64236.45244,64236.45244,64236.45244,NA,NA,-260113.6299,520229.2597,-1746.613142,-25118.79271,9251.332587,9251.332587,95980.32568,NA,8432.144883,-247550.3281,495106.6561,3.810894863,1750.424037,25122.60361
g1,n10e4,td100,l99,n500,n50,rad50k,exp,2change,t0,1,7611.049115,4870952.958,92778.90765,11.56535108,6332.508421,-244420.1407,488850.2814,78339.41086,16.29446754,78339.41086,56.78840492,NA,-245068.6969,490143.3937,63824.97026,63824.97026,63824.97026,NA,NA,-257520.6766,515043.3532,-1293.112277,-26193.07175,7832.128626,7832.128626,93213.63348,NA,6606.1919,-244417.2703,488840.5407,9.740759513,1302.853037,26202.81251
g1,n10e4,td100,l99,n500,n50,rad50k,exp,2change,t0,2,10043.81741,236.2510691,99991.7504,10.00000134,9947.66997,-247253.8442,494517.6885,79124.09925,16.56440598,79124.09925,57.36327298,NA,-247960.363,495926.7259,64536.55856,64536.55856,64536.55856,NA,NA,-260441.1042,520884.2084,-1409.037415,-26366.5199,8146.886115,8146.886115,95043.00806,NA,7045.850812,-247262.989,494531.9781,-14.28956922,1394.747846,26352.23033
g1,n10e4,td100,l99,n500,n50,rad50k,exp,2change,t0,3,9905.709691,240.1267228,99498.94431,10.04404429,9557.051957,-248563.3412,497136.6824,79540.93011,24.9874005,79540.93011,82.40394986,NA,-249245.7084,498497.4168,64889.64422,64889.64422,64889.64422,NA,NA,-261859.4447,523720.8894,-1360.734395,-26584.207,8019.319853,8019.319853,94847.37577,NA,6788.41433,-248572.7707,497151.5415,-14.85910299,1345.875292,26569.34789
g1,n10e4,td100,l99,n500,n50,rad50k,exp,2change,t0,4,9625.702576,3716.619725,102405.585,77.41102317,10009.82772,-247057.0118,494124.0236,79340.94215,33.40405606,79340.94215,107.3309492,NA,-247871.7968,495749.5936,64613.65663,64613.65663,64613.65663,NA,NA,-260251.0004,520504.0008,-1625.569945,-26379.97721,8661.764409,8661.764409,99203.42246,NA,8337.850877,-247059.6074,494125.2148,-1.191189139,1624.378756,26378.78602
g1,n10e4,td100,l99,n500,n50,rad50k,exp,2change,t0,5,9181.181057,3858.948077,97135.77999,88.50928295,8571.977781,-245741.9194,491493.8387,78640.75515,35.42702096,78640.75515,111.9204247,NA,-246468.5914,492943.1827,64145.22108,64145.22108,64145.22108,NA,NA,-258829.6802,517661.3604,-1449.343995,-26167.52165,8225.63143,8225.63143,94928.76483,NA,7214.318648,-245744.3287,491494.6575,-0.818746484,1448.525249,26166.70291
g1,n10e4,constant,constant,n500,n100,wgs,exp,2change,t0,1,9962.6853,11212.06259,99586.14276,80.44766443,9878.840433,-30586978.05,61173966.1,75000.63271,24.09495735,75000.63271,58.55807565,NA,-30810673.01,61621352.02,64566.02605,64566.02605,64566.02605,NA,NA,-32139491.43,64278984.87,-447385.9163,-3105018.765,10092.20001,10092.20001,100090.3263,NA,10133.90889,-30586991.25,61173988.51,-22.4047643,447363.5116,3104996.36
g1,n10e4,constant,constant,n500,n100,wgs,exp,2change,t0,2,10229.17922,8984.92977,100404.1646,80.30737015,10385.28333,-30559074.57,61118159.13,74832.45034,49.45915885,74832.45034,109.4726288,NA,-30778820.95,61557647.89,64490.17829,64490.17829,64490.17829,NA,NA,-32108348.4,64216698.8,-439488.7598,-3098539.669,10066.92329,10066.92329,99651.93182,NA,10037.83523,-30559093.39,61118192.78,-33.6428976,439455.1169,3098506.027
g1,n10e4,constant,constant,n500,n100,wgs,exp,2change,t0,3,10226.07014,9117.42309,101845.2339,80.46726592,10641.30245,-30597472.05,61194954.1,75175.49551,52.81305052,75175.49551,117.5095018,NA,-30819808.57,61639623.14,64663.52988,64663.52988,64663.52988,NA,NA,-32158022.84,64316047.69,-444669.0394,-3121093.591,10091.57548,10091.57548,101236.9223,NA,10352.93014,-30597486.8,61194979.59,-25.4932105,444643.5462,3121068.098
g1,n10e4,constant,constant,n500,n100,wgs,exp,2change,t0,4,10014.63491,9325.261575,99202.15628,80.5445394,9867.887019,-30552550.1,61105110.2,74975.8598,24.2535783,74975.8598,59.20526261,NA,-30768800.71,61537607.42,64497.35089,64497.35089,64497.35089,NA,NA,-32109161.88,64218325.76,-432497.219,-3113215.56,9944.590922,9944.590922,99042.07985,NA,9755.818424,-30552556.14,61105118.27,-8.0666743,432489.1523,3113207.493
g1,n10e4,constant,constant,n500,n100,wgs,exp,2change,t0,5,10231.53505,8596.613191,100754.0518,80.70649605,10476.78026,-30525721.7,61051453.39,74916.01068,24.23729302,74916.01068,59.07521502,NA,-30745395.07,61490796.14,64458.38531,64458.38531,64458.38531,NA,NA,-32078649.7,64157301.41,-439342.7486,-3105848.012,9990.340023,9990.340023,99475.17286,NA,9922.548234,-30525759.04,61051524.09,-70.6928641,439272.0557,3105777.32
g1,n10e4,td190,l95,n500,n100,wgs,exp,2change,t0,1,10268.49733,3849.043738,100657.9636,68.01734011,10446.81171,-30399057.81,60798125.61,75475.94381,43.53172221,75475.94381,103.6665662,NA,-30579030.21,61158066.43,64468.60654,64468.60654,64468.60654,NA,NA,-32008971.93,64017945.86,-359940.8132,-3219820.249,8993.901182,8993.901182,96138.51746,NA,8127.617698,-30400163.62,60800333.24,-2207.62644,357733.1867,3217612.623
g1,n10e4,td190,l95,n500,n100,wgs,exp,2change,t0,2,10211.68704,4543.026289,100824.9555,78.71261466,10377.68849,-30456619.37,60913248.75,75773.5678,50.66147489,75773.5678,119.9992347,NA,-30639611.65,61279229.31,64591.7029,64591.7029,64591.7029,NA,NA,-32067156.64,64134315.28,-365980.5602,-3221066.533,9102.094548,9102.094548,96812.28427,NA,8346.929581,-30457467,60914940,-1691.256192,364289.304,3219375.277
g1,n10e4,td190,l95,n500,n100,wgs,exp,2change,t0,3,10291.21756,3974.954736,100267.876,74.78332241,10490.84943,-30273630.06,60547270.12,75257.34877,50.87039946,75257.34877,119.9861705,NA,-30452144.1,60904294.2,64182.23019,64182.23019,64182.23019,NA,NA,-31873938.54,63747879.08,-357024.0785,-3200608.954,8993.2333,8993.2333,95810.00528,NA,8148.817891,-30274753.38,60549512.76,-2242.640234,354781.4383,3198366.314
g1,n10e4,td190,l95,n500,n100,wgs,exp,2change,t0,4,9857.622454,4590.568358,99464.33307,69.18051081,9783.068725,-30287369.6,60574749.19,75581.28856,49.92788815,75581.28856,119.9584389,NA,-30466534.32,60933074.65,64298.66988,64298.66988,64298.66988,NA,NA,-31900662.12,63801326.24,-358325.4561,-3226577.046,8930.298073,8930.298073,96409.55311,NA,8164.838144,-30288024.85,60576055.69,-1306.497738,357018.9583,3225270.548
g1,n10e4,td190,l95,n500,n100,wgs,exp,2change,t0,5,10031.02875,4293.373633,99097.04869,70.65361387,9833.704295,-30403231.97,60806473.95,75632.74846,49.86587488,75632.74846,118.5199498,NA,-30580736.65,61161479.3,64453.75578,64453.75578,64453.75578,NA,NA,-32014032.52,64028067.05,-355005.3543,-3221593.1,8953.463424,8953.463424,95665.99977,NA,7989.335868,-30404080.21,60808166.42,-1692.477815,353312.8765,3219900.623
g1,n10e4,td100,l99,n500,n100,wgs,exp,2change,t0,1,9958.397808,2651.393592,100422.5461,97.03272725,10054.264,-30031687.63,60063385.25,76724.98488,39.49639572,76724.98488,107.4624189,NA,-30167266,60334538.01,64230.09357,64230.09357,64230.09357,NA,NA,-31729551.34,63459104.69,-271152.7545,-3395719.433,7614.013256,7614.013256,93538.23117,NA,6371.491294,-30034445.49,60068896.99,-5511.730849,265641.0236,3390207.702
g1,n10e4,td100,l99,n500,n100,wgs,exp,2change,t0,2,9741.278555,2859.951264,98904.81482,94.45618233,9454.685086,-30112938.7,60225887.39,76700.53021,39.9703503,76700.53021,107.4601814,NA,-30249027.65,60498061.3,64328.6412,64328.6412,64328.6412,NA,NA,-31806679.18,63613360.36,-272173.9115,-3387472.968,7611.039228,7611.039228,93153.93588,NA,6255.729686,-30115303.08,60230612.16,-4724.773276,267449.1383,3382748.195
g1,n10e4,td100,l99,n500,n100,wgs,exp,2change,t0,3,9765.952977,2817.787773,100033.1967,94.955254,9736.502249,-30054002.33,60108014.66,76820.06277,39.41069059,76820.06277,107.4636545,NA,-30190830.29,60381666.58,64289.47925,64289.47925,64289.47925,NA,NA,-31754127.08,63508256.16,-273651.9199,-3400241.499,7595.682725,7595.682725,93757.24517,NA,6358.176282,-30056430.36,60112866.71,-4852.04663,268799.8732,3395389.452
g1,n10e4,td100,l99,n500,n100,wgs,exp,2change,t0,4,9781.720651,3051.586924,100148.7293,110.4764609,9740.427285,-30090360.33,60180730.66,76983.32418,39.24366465,76983.32418,107.464942,NA,-30225888.91,60451783.82,64385.2699,64385.2699,64385.2699,NA,NA,-31796397.19,63592796.37,-271053.1606,-3412065.713,7553.524677,7553.524677,93796.60031,NA,6300.732055,-30092741.24,60185488.48,-4757.820102,266295.3405,3407307.893
