gentime,nhist,td,l,nsamp,nloc,scheme,it,timepoint,maf,Ne
1,1.00E+05,130,99,200,50k,2samp,5,t0,0.05,Infinite
1,1.00E+05,130,99,200,50k,2samp,1,t120,0.05,Infinite
1,1.00E+05,130,99,200,50k,2samp,2,t120,0.05,66663.3
1,1.00E+05,130,99,200,50k,2samp,3,t120,0.05,Infinite
1,1.00E+05,130,99,200,50k,2samp,4,t120,0.05,3742.7
1,1.00E+05,130,99,200,50k,2samp,5,t120,0.05,Infinite
1,1.00E+05,130,99,200,50k,serial,1,t0,0.05,3449.1
1,1.00E+05,130,99,200,50k,serial,2,t0,0.05,7401.1
1,1.00E+05,130,99,200,50k,serial,3,t0,0.05,3589.3
1,1.00E+05,130,99,200,50k,serial,4,t0,0.05,3706.8
1,1.00E+05,130,99,200,50k,serial,5,t0,0.05,3969.5
1,1.00E+05,130,99,200,50k,serial,1,t30,0.05,15616.6
1,1.00E+05,130,99,200,50k,serial,2,t30,0.05,26755.6
1,1.00E+05,130,99,200,50k,serial,3,t30,0.05,11685.7
1,1.00E+05,130,99,200,50k,serial,4,t30,0.05,9593.3
1,1.00E+05,130,99,200,50k,serial,5,t30,0.05,18194.6
1,1.00E+05,130,99,200,50k,serial,1,t60,0.05,Infinite
1,1.00E+05,130,99,200,50k,serial,2,t60,0.05,Infinite
1,1.00E+05,130,99,200,50k,serial,3,t60,0.05,74592.9
1,1.00E+05,130,99,200,50k,serial,4,t60,0.05,Infinite
1,1.00E+05,130,99,200,50k,serial,5,t60,0.05,Infinite
1,1.00E+05,130,99,200,50k,serial,1,t90,0.05,Infinite
1,1.00E+05,130,99,200,50k,serial,2,t90,0.05,Infinite
1,1.00E+05,130,99,200,50k,serial,3,t90,0.05,Infinite
1,1.00E+05,130,99,200,50k,serial,4,t90,0.05,43173.4
1,1.00E+05,130,99,200,50k,serial,5,t90,0.05,Infinite
1,1.00E+05,130,99,200,50k,serial,1,t120,0.05,Infinite
1,1.00E+05,130,99,200,50k,serial,2,t120,0.05,Infinite
1,1.00E+05,130,99,200,50k,serial,3,t120,0.05,Infinite
1,1.00E+05,130,99,200,50k,serial,4,t120,0.05,Infinite
1,1.00E+05,130,99,200,50k,serial,5,t120,0.05,Infinite
1,1.00E+04,160,99,50,10k,2samp,1,t0,0.05,125.7
1,1.00E+04,160,99,50,10k,2samp,2,t0,0.05,Infinite
1,1.00E+04,160,99,50,10k,2samp,3,t0,0.05,Infinite
1,1.00E+04,160,99,50,10k,2samp,4,t0,0.05,Infinite
1,1.00E+04,160,99,50,10k,2samp,5,t0,0.05,Infinite
1,1.00E+04,160,99,50,10k,2samp,1,t120,0.05,Infinite
1,1.00E+04,160,99,50,10k,2samp,2,t120,0.05,Infinite
1,1.00E+04,160,99,50,10k,2samp,3,t120,0.05,1460.9
1,1.00E+04,160,99,50,10k,2samp,4,t120,0.05,Infinite
1,1.00E+04,160,99,50,10k,2samp,5,t120,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,1,t0,0.05,386.2
1,1.00E+04,160,99,50,10k,serial,2,t0,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,3,t0,0.05,979.7
1,1.00E+04,160,99,50,10k,serial,4,t0,0.05,417.1
1,1.00E+04,160,99,50,10k,serial,5,t0,0.05,2543.8
1,1.00E+04,160,99,50,10k,serial,1,t30,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,2,t30,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,3,t30,0.05,546.9
1,1.00E+04,160,99,50,10k,serial,4,t30,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,5,t30,0.05,356.6
1,1.00E+04,160,99,50,10k,serial,1,t60,0.05,125.7
1,1.00E+04,160,99,50,10k,serial,2,t60,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,3,t60,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,4,t60,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,5,t60,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,1,t90,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,2,t90,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,3,t90,0.05,1460.9
1,1.00E+04,160,99,50,10k,serial,4,t90,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,5,t90,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,1,t120,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,2,t120,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,3,t120,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,4,t120,0.05,Infinite
1,1.00E+04,160,99,50,10k,serial,5,t120,0.05,Infinite
1,1.00E+04,160,99,50,50k,2samp,1,t0,0.05,Infinite
1,1.00E+04,160,99,50,50k,2samp,2,t0,0.05,Infinite
1,1.00E+04,160,99,50,50k,2samp,3,t0,0.05,Infinite
1,1.00E+04,160,99,50,50k,2samp,4,t0,0.05,Infinite
1,1.00E+04,160,99,50,50k,2samp,5,t0,0.05,Infinite
1,1.00E+04,160,99,50,50k,2samp,1,t120,0.05,Infinite
1,1.00E+04,160,99,50,50k,2samp,2,t120,0.05,Infinite
1,1.00E+04,160,99,50,50k,2samp,3,t120,0.05,Infinite
1,1.00E+04,160,99,50,50k,2samp,4,t120,0.05,Infinite
1,1.00E+04,160,99,50,50k,2samp,5,t120,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,1,t0,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,2,t0,0.05,2962.2
1,1.00E+04,160,99,50,50k,serial,3,t0,0.05,536.5
1,1.00E+04,160,99,50,50k,serial,4,t0,0.05,593.4
1,1.00E+04,160,99,50,50k,serial,5,t0,0.05,1212
1,1.00E+04,160,99,50,50k,serial,1,t30,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,2,t30,0.05,3051.1
1,1.00E+04,160,99,50,50k,serial,3,t30,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,4,t30,0.05,5679.8
1,1.00E+04,160,99,50,50k,serial,5,t30,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,1,t60,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,2,t60,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,3,t60,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,4,t60,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,5,t60,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,1,t90,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,2,t90,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,3,t90,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,4,t90,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,5,t90,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,1,t120,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,2,t120,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,3,t120,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,4,t120,0.05,Infinite
1,1.00E+04,160,99,50,50k,serial,5,t120,0.05,Infinite
1,1.00E+04,160,99,100,10k,2samp,1,t0,0.05,12067.1
1,1.00E+04,160,99,100,10k,2samp,2,t0,0.05,1398.6
1,1.00E+04,160,99,100,10k,2samp,3,t0,0.05,2707.3
1,1.00E+04,160,99,100,10k,2samp,4,t0,0.05,494.6
1,1.00E+04,160,99,100,10k,2samp,5,t0,0.05,202.1
1,1.00E+04,160,99,100,10k,2samp,1,t120,0.05,182.5
1,1.00E+04,160,99,100,10k,2samp,2,t120,0.05,96.2
1,1.00E+04,160,99,100,10k,2samp,3,t120,0.05,117.4
1,1.00E+04,160,99,100,10k,2samp,4,t120,0.05,247
1,1.00E+04,160,99,100,10k,2samp,5,t120,0.05,11211.3
1,1.00E+04,160,99,100,10k,serial,1,t0,0.05,831.9
1,1.00E+04,160,99,100,10k,serial,2,t0,0.05,1658.1
1,1.00E+04,160,99,100,10k,serial,3,t0,0.05,1443.4
1,1.00E+04,160,99,100,10k,serial,4,t0,0.05,430.6
1,1.00E+04,160,99,100,10k,serial,5,t0,0.05,Infinite
1,1.00E+04,160,99,100,10k,serial,1,t30,0.05,827
1,1.00E+04,160,99,100,10k,serial,2,t30,0.05,8738.4
1,1.00E+04,160,99,100,10k,serial,3,t30,0.05,1721.4
1,1.00E+04,160,99,100,10k,serial,4,t30,0.05,1451.8
1,1.00E+04,160,99,100,10k,serial,5,t30,0.05,1675.1
1,1.00E+04,160,99,100,10k,serial,1,t60,0.05,570.4
1,1.00E+04,160,99,100,10k,serial,2,t60,0.05,Infinite
1,1.00E+04,160,99,100,10k,serial,3,t60,0.05,1524.9
1,1.00E+04,160,99,100,10k,serial,4,t60,0.05,588.7
1,1.00E+04,160,99,100,10k,serial,5,t60,0.05,236.2
1,1.00E+04,160,99,100,10k,serial,1,t90,0.05,373.6
1,1.00E+04,160,99,100,10k,serial,2,t90,0.05,261.2
1,1.00E+04,160,99,100,10k,serial,3,t90,0.05,264.8
1,1.00E+04,160,99,100,10k,serial,4,t90,0.05,Infinite
1,1.00E+04,160,99,100,10k,serial,5,t90,0.05,Infinite
1,1.00E+04,160,99,100,10k,serial,1,t120,0.05,5133.9
1,1.00E+04,160,99,100,10k,serial,2,t120,0.05,Infinite
1,1.00E+04,160,99,100,10k,serial,3,t120,0.05,Infinite
1,1.00E+04,160,99,100,10k,serial,4,t120,0.05,Infinite
1,1.00E+04,160,99,100,10k,serial,5,t120,0.05,364.3
1,1.00E+04,160,99,100,50k,2samp,1,t0,0.05,2622.3
1,1.00E+04,160,99,100,50k,2samp,2,t0,0.05,739.2
1,1.00E+04,160,99,100,50k,2samp,3,t0,0.05,318.8
1,1.00E+04,160,99,100,50k,2samp,4,t0,0.05,2017.5
1,1.00E+04,160,99,100,50k,2samp,5,t0,0.05,175.3
1,1.00E+04,160,99,100,50k,2samp,1,t120,0.05,305
1,1.00E+04,160,99,100,50k,2samp,2,t120,0.05,245.4
1,1.00E+04,160,99,100,50k,2samp,3,t120,0.05,253.3
1,1.00E+04,160,99,100,50k,2samp,4,t120,0.05,637.5
1,1.00E+04,160,99,100,50k,2samp,5,t120,0.05,434.6
1,1.00E+04,160,99,100,50k,serial,1,t0,0.05,1462.9
1,1.00E+04,160,99,100,50k,serial,2,t0,0.05,918.4
1,1.00E+04,160,99,100,50k,serial,3,t0,0.05,700.7
1,1.00E+04,160,99,100,50k,serial,4,t0,0.05,1173.2
1,1.00E+04,160,99,100,50k,serial,5,t0,0.05,996.8
1,1.00E+04,160,99,100,50k,serial,1,t30,0.05,969.1
1,1.00E+04,160,99,100,50k,serial,2,t30,0.05,6784
1,1.00E+04,160,99,100,50k,serial,3,t30,0.05,3703.3
1,1.00E+04,160,99,100,50k,serial,4,t30,0.05,2397.5
1,1.00E+04,160,99,100,50k,serial,5,t30,0.05,4575.2
1,1.00E+04,160,99,100,50k,serial,1,t60,0.05,Infinite
1,1.00E+04,160,99,100,50k,serial,2,t60,0.05,4645.3
1,1.00E+04,160,99,100,50k,serial,3,t60,0.05,641.3
1,1.00E+04,160,99,100,50k,serial,4,t60,0.05,Infinite
1,1.00E+04,160,99,100,50k,serial,5,t60,0.05,548.9
1,1.00E+04,160,99,100,50k,serial,1,t90,0.05,550.6
1,1.00E+04,160,99,100,50k,serial,2,t90,0.05,572.2
1,1.00E+04,160,99,100,50k,serial,3,t90,0.05,557.9
1,1.00E+04,160,99,100,50k,serial,4,t90,0.05,Infinite
1,1.00E+04,160,99,100,50k,serial,5,t90,0.05,1304.7
1,1.00E+04,160,99,100,50k,serial,1,t120,0.05,Infinite
1,1.00E+04,160,99,100,50k,serial,2,t120,0.05,Infinite
1,1.00E+04,160,99,100,50k,serial,3,t120,0.05,Infinite
1,1.00E+04,160,99,100,50k,serial,4,t120,0.05,Infinite
1,1.00E+04,160,99,100,50k,serial,5,t120,0.05,Infinite
1,1.00E+04,160,99,200,10k,2samp,1,t0,0.05,862.9
1,1.00E+04,160,99,200,10k,2samp,2,t0,0.05,441.8
1,1.00E+04,160,99,200,10k,2samp,3,t0,0.05,382.2
1,1.00E+04,160,99,200,10k,2samp,4,t0,0.05,369.8
1,1.00E+04,160,99,200,10k,2samp,5,t0,0.05,Infinite
1,1.00E+04,160,99,200,10k,2samp,1,t120,0.05,475.3
1,1.00E+04,160,99,200,10k,2samp,2,t120,0.05,323.4
1,1.00E+04,160,99,200,10k,2samp,3,t120,0.05,404.1
1,1.00E+04,160,99,200,10k,2samp,4,t120,0.05,1554.2
1,1.00E+04,160,99,200,10k,2samp,5,t120,0.05,533.9
1,1.00E+04,160,99,200,10k,serial,1,t0,0.05,411.1
1,1.00E+04,160,99,200,10k,serial,2,t0,0.05,454.9
1,1.00E+04,160,99,200,10k,serial,3,t0,0.05,617.3
1,1.00E+04,160,99,200,10k,serial,4,t0,0.05,555.3
1,1.00E+04,160,99,200,10k,serial,5,t0,0.05,778.7
1,1.00E+04,160,99,200,10k,serial,1,t30,0.05,767.5
1,1.00E+04,160,99,200,10k,serial,2,t30,0.05,33667.1
1,1.00E+04,160,99,200,10k,serial,3,t30,0.05,965.5
1,1.00E+04,160,99,200,10k,serial,4,t30,0.05,781.8
1,1.00E+04,160,99,200,10k,serial,5,t30,0.05,3053.3
1,1.00E+04,160,99,200,10k,serial,1,t60,0.05,599.3
1,1.00E+04,160,99,200,10k,serial,2,t60,0.05,Infinite
1,1.00E+04,160,99,200,10k,serial,3,t60,0.05,718.8
1,1.00E+04,160,99,200,10k,serial,4,t60,0.05,466.5
1,1.00E+04,160,99,200,10k,serial,5,t60,0.05,Infinite
1,1.00E+04,160,99,200,10k,serial,1,t90,0.05,316.5
1,1.00E+04,160,99,200,10k,serial,2,t90,0.05,886.1
1,1.00E+04,160,99,200,10k,serial,3,t90,0.05,933.9
1,1.00E+04,160,99,200,10k,serial,4,t90,0.05,Infinite
1,1.00E+04,160,99,200,10k,serial,5,t90,0.05,Infinite
1,1.00E+04,160,99,200,10k,serial,1,t120,0.05,Infinite
1,1.00E+04,160,99,200,10k,serial,2,t120,0.05,1827.7
1,1.00E+04,160,99,200,10k,serial,3,t120,0.05,Infinite
1,1.00E+04,160,99,200,10k,serial,4,t120,0.05,602.4
1,1.00E+04,160,99,200,10k,serial,5,t120,0.05,2612.2
1,1.00E+04,160,99,200,50k,2samp,1,t0,0.05,548.1
1,1.00E+04,160,99,200,50k,2samp,2,t0,0.05,977
1,1.00E+04,160,99,200,50k,2samp,3,t0,0.05,430.5
1,1.00E+04,160,99,200,50k,2samp,4,t0,0.05,599.1
1,1.00E+04,160,99,200,50k,2samp,5,t0,0.05,422.2
1,1.00E+04,160,99,200,50k,2samp,1,t120,0.05,688
1,1.00E+04,160,99,200,50k,2samp,2,t120,0.05,525
1,1.00E+04,160,99,200,50k,2samp,3,t120,0.05,1076.1
1,1.00E+04,160,99,200,50k,2samp,4,t120,0.05,538
1,1.00E+04,160,99,200,50k,2samp,5,t120,0.05,626.6
1,1.00E+04,160,99,200,50k,serial,1,t0,0.05,550.6
1,1.00E+04,160,99,200,50k,serial,2,t0,0.05,593.8
1,1.00E+04,160,99,200,50k,serial,3,t0,0.05,509.8
1,1.00E+04,160,99,200,50k,serial,4,t0,0.05,517.4
1,1.00E+04,160,99,200,50k,serial,5,t0,0.05,587.8
1,1.00E+04,160,99,200,50k,serial,1,t30,0.05,956.2
1,1.00E+04,160,99,200,50k,serial,2,t30,0.05,1217.1
1,1.00E+04,160,99,200,50k,serial,3,t30,0.05,1038.9
1,1.00E+04,160,99,200,50k,serial,4,t30,0.05,1016.5
1,1.00E+04,160,99,200,50k,serial,5,t30,0.05,1526.4
1,1.00E+04,160,99,200,50k,serial,1,t60,0.05,1194.4
1,1.00E+04,160,99,200,50k,serial,2,t60,0.05,2038.6
1,1.00E+04,160,99,200,50k,serial,3,t60,0.05,618.8
1,1.00E+04,160,99,200,50k,serial,4,t60,0.05,1033.7
1,1.00E+04,160,99,200,50k,serial,5,t60,0.05,1058.1
1,1.00E+04,160,99,200,50k,serial,1,t90,0.05,1104.8
1,1.00E+04,160,99,200,50k,serial,2,t90,0.05,703.6
1,1.00E+04,160,99,200,50k,serial,3,t90,0.05,1748.9
1,1.00E+04,160,99,200,50k,serial,4,t90,0.05,1382.5
1,1.00E+04,160,99,200,50k,serial,5,t90,0.05,954.4
1,1.00E+04,160,99,200,50k,serial,1,t120,0.05,4325.4
1,1.00E+04,160,99,200,50k,serial,2,t120,0.05,959.5
1,1.00E+04,160,99,200,50k,serial,3,t120,0.05,Infinite
1,1.00E+04,160,99,200,50k,serial,4,t120,0.05,1171.9
1,1.00E+04,160,99,200,50k,serial,5,t120,0.05,Infinite
1,1.00E+05,160,99,50,10k,2samp,1,t0,0.05,Infinite
1,1.00E+05,160,99,50,10k,2samp,2,t0,0.05,Infinite
1,1.00E+05,160,99,50,10k,2samp,3,t0,0.05,Infinite
1,1.00E+05,160,99,50,10k,2samp,4,t0,0.05,Infinite
1,1.00E+05,160,99,50,10k,2samp,5,t0,0.05,Infinite
1,1.00E+05,160,99,50,10k,2samp,1,t120,0.05,Infinite
1,1.00E+05,160,99,50,10k,2samp,2,t120,0.05,Infinite
1,1.00E+05,160,99,50,10k,2samp,3,t120,0.05,Infinite
1,1.00E+05,160,99,50,10k,2samp,4,t120,0.05,Infinite
1,1.00E+05,160,99,50,10k,2samp,5,t120,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,1,t0,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,2,t0,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,3,t0,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,4,t0,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,5,t0,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,1,t30,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,2,t30,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,3,t30,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,4,t30,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,5,t30,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,1,t60,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,2,t60,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,3,t60,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,4,t60,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,5,t60,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,1,t90,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,2,t90,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,3,t90,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,4,t90,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,5,t90,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,1,t120,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,2,t120,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,3,t120,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,4,t120,0.05,Infinite
1,1.00E+05,160,99,50,10k,serial,5,t120,0.05,Infinite
1,1.00E+05,160,99,50,50k,2samp,1,t0,0.05,Infinite
1,1.00E+05,160,99,50,50k,2samp,2,t0,0.05,Infinite
1,1.00E+05,160,99,50,50k,2samp,3,t0,0.05,Infinite
1,1.00E+05,160,99,50,50k,2samp,4,t0,0.05,Infinite
1,1.00E+05,160,99,50,50k,2samp,5,t0,0.05,Infinite
1,1.00E+05,160,99,50,50k,2samp,1,t120,0.05,Infinite
1,1.00E+05,160,99,50,50k,2samp,2,t120,0.05,Infinite
1,1.00E+05,160,99,50,50k,2samp,3,t120,0.05,Infinite
1,1.00E+05,160,99,50,50k,2samp,4,t120,0.05,Infinite
1,1.00E+05,160,99,50,50k,2samp,5,t120,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,1,t0,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,2,t0,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,3,t0,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,4,t0,0.05,15295.6
1,1.00E+05,160,99,50,50k,serial,5,t0,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,1,t30,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,2,t30,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,3,t30,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,4,t30,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,5,t30,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,1,t60,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,2,t60,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,3,t60,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,4,t60,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,5,t60,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,1,t90,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,2,t90,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,3,t90,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,4,t90,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,5,t90,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,1,t120,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,2,t120,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,3,t120,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,4,t120,0.05,Infinite
1,1.00E+05,160,99,50,50k,serial,5,t120,0.05,Infinite
1,1.00E+05,160,99,100,10k,2samp,1,t0,0.05,4833.9
1,1.00E+05,160,99,100,10k,2samp,2,t0,0.05,30006
1,1.00E+05,160,99,100,10k,2samp,3,t0,0.05,7357
1,1.00E+05,160,99,100,10k,2samp,4,t0,0.05,698.2
1,1.00E+05,160,99,100,10k,2samp,5,t0,0.05,5585.1
1,1.00E+05,160,99,100,10k,2samp,1,t120,0.05,3252.7
1,1.00E+05,160,99,100,10k,2samp,2,t120,0.05,1465.5
1,1.00E+05,160,99,100,10k,2samp,3,t120,0.05,5392.7
1,1.00E+05,160,99,100,10k,2samp,4,t120,0.05,6449
1,1.00E+05,160,99,100,10k,2samp,5,t120,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,1,t0,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,2,t0,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,3,t0,0.05,10224.4
1,1.00E+05,160,99,100,10k,serial,4,t0,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,5,t0,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,1,t30,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,2,t30,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,3,t30,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,4,t30,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,5,t30,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,1,t60,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,2,t60,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,3,t60,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,4,t60,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,5,t60,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,1,t90,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,2,t90,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,3,t90,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,4,t90,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,5,t90,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,1,t120,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,2,t120,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,3,t120,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,4,t120,0.05,Infinite
1,1.00E+05,160,99,100,10k,serial,5,t120,0.05,Infinite
1,1.00E+05,160,99,100,50k,2samp,1,t0,0.05,4205.2
1,1.00E+05,160,99,100,50k,2samp,2,t0,0.05,4227.7
1,1.00E+05,160,99,100,50k,2samp,3,t0,0.05,5818.7
1,1.00E+05,160,99,100,50k,2samp,4,t0,0.05,689.5
1,1.00E+05,160,99,100,50k,2samp,5,t0,0.05,3818.1
1,1.00E+05,160,99,100,50k,2samp,1,t120,0.05,4887.4
1,1.00E+05,160,99,100,50k,2samp,2,t120,0.05,2812.3
1,1.00E+05,160,99,100,50k,2samp,3,t120,0.05,2669.6
1,1.00E+05,160,99,100,50k,2samp,4,t120,0.05,5173.2
1,1.00E+05,160,99,100,50k,2samp,5,t120,0.05,3737.9
1,1.00E+05,160,99,100,50k,serial,1,t0,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,2,t0,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,3,t0,0.05,22487.9
1,1.00E+05,160,99,100,50k,serial,4,t0,0.05,53081.9
1,1.00E+05,160,99,100,50k,serial,5,t0,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,1,t30,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,2,t30,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,3,t30,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,4,t30,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,5,t30,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,1,t60,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,2,t60,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,3,t60,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,4,t60,0.05,19475.6
1,1.00E+05,160,99,100,50k,serial,5,t60,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,1,t90,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,2,t90,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,3,t90,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,4,t90,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,5,t90,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,1,t120,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,2,t120,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,3,t120,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,4,t120,0.05,Infinite
1,1.00E+05,160,99,100,50k,serial,5,t120,0.05,Infinite
1,1.00E+05,160,99,200,10k,2samp,1,t0,0.05,7583.6
1,1.00E+05,160,99,200,10k,2samp,2,t0,0.05,31312.4
1,1.00E+05,160,99,200,10k,2samp,3,t0,0.05,2440.5
1,1.00E+05,160,99,200,10k,2samp,4,t0,0.05,2609.2
1,1.00E+05,160,99,200,10k,2samp,5,t0,0.05,83048.2
1,1.00E+05,160,99,200,10k,2samp,1,t120,0.05,Infinite
1,1.00E+05,160,99,200,10k,2samp,2,t120,0.05,Infinite
1,1.00E+05,160,99,200,10k,2samp,3,t120,0.05,2798.9
1,1.00E+05,160,99,200,10k,2samp,4,t120,0.05,9894
1,1.00E+05,160,99,200,10k,2samp,5,t120,0.05,19467.3
1,1.00E+05,160,99,200,10k,serial,1,t0,0.05,14642.9
1,1.00E+05,160,99,200,10k,serial,2,t0,0.05,23270
1,1.00E+05,160,99,200,10k,serial,3,t0,0.05,8292.7
1,1.00E+05,160,99,200,10k,serial,4,t0,0.05,6403
1,1.00E+05,160,99,200,10k,serial,5,t0,0.05,Infinite
1,1.00E+05,160,99,200,10k,serial,1,t30,0.05,22049.8
1,1.00E+05,160,99,200,10k,serial,2,t30,0.05,Infinite
