gentime,NeAnc,td,lambda,maxn,sampn,data,botexp,model,scheme,it,Nh,Nc,Na,Td,Ta,lnL,AIC2C,Nh1C,Nc1C,Na1c,Td1C,Ta1c,lnL1C,AIC1C,NhC,NcC,NaC,TdC,TaC,lnLC,AICC,AIC2C-AIC1C,AIC2C-AICC,Nch,Nhh,Nha,Tdh,Tah,lnLh,AICh,AIC2C-AICh,AIC1C-AICh,AICC-AICh
g1,n10e4,constant,constant,n500,n50,wgs,bot,2change,all,4,10071.1434,10047.26273,1022.655126,35.34309932,9894.875058,-7436222.42,14872454.84,4266.850755,120793.5983,4266.850755,20.5884172,NA,-7516765.987,15033537.97,4466.522665,4466.522665,4466.522665,NA,NA,-7523690.664,15047383.33,-161083.13,-174928.49,9899.546689,9899.546689,23.20488323,NA,12062.71038,-7436304.695,14872615.39,-160.55,160922.58,174767.94
g1,n10e4,constant,constant,n500,n50,wgs,bot,2change,all,5,10053.77972,8288.40149,988.8674938,119.429713,9950.772016,-7435007.726,14870025.45,4247.983211,24655.4321,4247.983211,16.96988394,NA,-7515242.216,15030490.43,4444.324787,4444.324787,4444.324787,NA,NA,-7521696.824,15043395.65,-160464.98,-173370.2,9848.427163,9848.427163,23.65783859,NA,12028.66758,-7435090.746,14870187.49,-162.04,160302.94,173208.16
g1,n10e4,td190,l95,n500,n50,wgs,bot,2change,all,1,9870.919549,39342.01917,372.7648994,10.00047586,11658.90147,-7430686.982,14861383.96,4232.840995,8794.541358,4232.840995,10.83946844,NA,-7506699.753,15013405.51,4413.774204,4413.774204,4413.774204,NA,NA,-7512259.393,15024520.79,-152021.55,-163136.83,9857.728821,9857.728821,1046.49729,NA,9810.039015,-7428646.116,14857298.23,4085.73,156107.28,167222.56
g1,n10e4,td190,l95,n500,n50,wgs,bot,2change,all,2,9849.314944,35985.52574,131.5748262,10.02542536,12158.1216,-7435138.876,14870287.75,4232.218381,8071.803397,4232.218381,10.248849,NA,-7511555.698,15023117.4,4434.48405,4434.48405,4434.48405,NA,NA,-7517889.388,15035780.78,-152829.65,-165493.03,9920.626667,9920.626667,1038.256574,NA,9857.193168,-7433315.494,14866636.99,3650.76,156480.41,169143.79
g1,n10e4,td190,l95,n500,n50,wgs,bot,2change,all,3,9852.748777,9679.658414,10.00010589,10.00183189,12156.15706,-7429670.105,14859350.21,4302.764893,63272.94372,4302.764893,18.08290077,NA,-7508460.296,15016926.59,4469.068726,4469.068726,4469.068726,NA,NA,-7514338.007,15028678.01,-157576.38,-169327.8,9927.525122,9927.525122,811.6954027,NA,10426.90361,-7429665.088,14859336.18,14.03,157590.41,169341.83
g1,n10e4,td190,l95,n500,n50,wgs,bot,2change,all,4,9904.929059,40966.82271,450.5183429,10.00208109,11495.7696,-7450736.614,14901483.23,4257.955597,71782.83816,4257.955597,16.97425406,NA,-7527423.115,15054852.23,4402.211571,4402.211571,4402.211571,NA,NA,-7533309.836,15066621.67,-153369,-165138.44,9900.165987,9900.165987,1131.342797,NA,9600.641993,-7448906.81,14897819.62,3663.61,157032.61,168802.05
g1,n10e4,td190,l95,n500,n50,wgs,bot,2change,all,5,9875.782068,44767.74481,10,10.18361436,12441.59252,-7446248.152,14892506.3,4285.933536,32401.39353,4285.933536,14.9127935,NA,-7522889.401,15045784.8,4444.874439,4444.874439,4444.874439,NA,NA,-7529397.074,15058796.15,-153278.5,-166289.85,9894.301379,9894.301379,806.186726,NA,10411.80348,-7444958.486,14889922.97,2583.33,155861.83,168873.18
g1,n10e4,td100,l99,n500,n50,wgs,bot,2change,all,1,10053.95257,2972.903627,1056.732042,119.9672129,9884.128964,-7445244.99,14890499.98,4187.539006,4777.207272,4187.539006,10.00438372,NA,-7525001.419,15050008.84,4338.365715,4338.365715,4338.365715,NA,NA,-7526796.682,15053595.36,-159508.86,-163095.38,9529.869361,9529.869361,342.6189808,NA,11329.64039,-7447232.919,14894471.84,-3971.86,155537,159123.52
g1,n10e4,td100,l99,n500,n50,wgs,bot,2change,all,2,9961.395033,3505.146115,1016.531691,108.6874574,9976.033786,-7400680.237,14801370.47,4197.984528,4998.958953,4197.984528,13.38582175,NA,-7478854.647,14957715.29,4350.860833,4350.860833,4350.860833,NA,NA,-7480670.894,14961343.79,-156344.82,-159973.32,9500.253713,9500.253713,462.5234627,NA,11083.50977,-7402254.747,14804515.49,-3145.02,153199.8,156828.3
g1,n10e4,td100,l99,n500,n50,wgs,bot,2change,all,3,10044.20034,3779.088997,1017.118837,87.44648936,9986.55132,-7441619.931,14883249.86,4206.993351,4694.301046,4206.993351,10.00255131,NA,-7521354.144,15042714.29,4340.437583,4340.437583,4340.437583,NA,NA,-7522742.799,15045487.6,-159464.43,-162237.74,9516.069336,9516.069336,325.7465398,NA,11372.96994,-7443563.936,14887133.87,-3884.01,155580.42,158353.73
g1,n10e4,td100,l99,n500,n50,wgs,bot,2change,all,4,10011.03446,3602.125383,1075.546608,96.20147374,9830.678377,-7407288.396,14814586.79,4200.018857,4772.758289,4200.018857,10.63595366,NA,-7486202.021,14972410.04,4342.66686,4342.66686,4342.66686,NA,NA,-7487781.058,14975564.12,-157823.25,-160977.33,9494.556266,9494.556266,389.564596,NA,11225.71497,-7409100.071,14818206.14,-3619.35,154203.9,157357.98
g1,n10e4,td100,l99,n500,n50,wgs,bot,2change,all,5,10066.85996,3110.681459,1011.756265,119.9999994,10043.49111,-7431600.387,14863210.77,4224.366307,4843.72992,4224.366307,10.01419859,NA,-7511144.303,15022294.61,4377.356613,4377.356613,4377.356613,NA,NA,-7512998.1,15025998.2,-159083.84,-162787.43,9570.923814,9570.923814,353.2595672,NA,11364.00039,-7433414.953,14866835.91,-3625.14,155458.7,159162.29
g1,n10e4,constant,constant,n500,n100,rad10k,bot,2change,t0,1,9661.414839,184221.5153,10,10.01221211,12533.80532,-8346.710386,16703.42077,4377.306064,20385.61289,4377.306064,119.9991602,NA,-8486.34182,16978.68364,4617.303801,4617.303801,4617.303801,NA,NA,-8527.683961,17057.36792,-275.26287,-353.94715,9780.091548,9780.091548,351.2927758,NA,11780.2759,-8346.922189,16699.84438,3.57639,278.83926,357.52354
g1,n10e4,constant,constant,n500,n100,rad10k,bot,2change,t0,2,9404.737303,5000000,10.66804305,19.01875437,12337.46153,-8210.329612,16430.65922,4281.430432,24297.32106,4281.430432,119.9280929,NA,-8343.943312,16693.88662,4534.334424,4534.334424,4534.334424,NA,NA,-8393.413671,16788.82734,-263.2274,-358.16812,9746.441287,9746.441287,1076.318265,NA,9917.276238,-8211.511222,16429.02244,1.63678,264.86418,359.8049
g1,n10e4,constant,constant,n500,n100,rad10k,bot,2change,t0,3,10655.15923,1994.677599,1305.465682,12.6499277,9038.32596,-8433.137474,16876.27495,4220.648624,15195.2099,4220.648624,119.7670105,NA,-8611.956232,17229.91246,4532.940482,4532.940482,4532.940482,NA,NA,-8648.168715,17298.33743,-353.63751,-422.06248,10216.30655,10216.30655,524.7091252,NA,10900.51095,-8434.365909,16874.73182,1.54313,355.18064,423.60561
g1,n10e4,constant,constant,n500,n100,rad10k,bot,2change,t0,4,10301.43305,9506.624714,865.8850212,111.4310271,10659.90936,-8570.054458,17150.10892,4386.425584,18928.29023,4386.425584,119.9758371,NA,-8728.996077,17463.99215,4676.037908,4676.037908,4676.037908,NA,NA,-8770.199648,17542.3993,-313.88323,-392.29038,10212.41151,10212.41151,654.3528799,NA,11152.1119,-8570.09443,17146.18886,3.92006,317.80329,396.21044
g1,n10e4,constant,constant,n500,n100,rad10k,bot,2change,t0,5,10404.87094,3743.667743,10,10.27595651,12032.59768,-8445.505963,16901.01193,4246.223393,17338.84887,4246.223393,119.9879933,NA,-8616.406866,17238.81373,4572.229437,4572.229437,4572.229437,NA,NA,-8657.701648,17317.4033,-337.8018,-416.39137,10307.26971,10307.26971,10,NA,12076.37007,-8445.775157,16897.55031,3.46162,341.26342,419.85299
g1,n10e4,td190,l95,n500,n100,rad10k,bot,2change,t0,1,9598.985463,1045.26951,10,10.0152146,12379.98401,-8123.124734,16256.24947,4361.150569,11329.19543,4361.150569,119.9687158,NA,-8258.868572,16523.73714,4561.021703,4561.021703,4561.021703,NA,NA,-8278.515843,16559.03169,-267.48767,-302.78222,9255.741562,9255.741562,10,NA,12545.90406,-8126.162491,16258.32498,-2.07551,265.41216,300.70671
g1,n10e4,td190,l95,n500,n100,rad10k,bot,2change,t0,2,9745.329173,941.2688281,18.99941456,10.15007526,11746.7547,-8030.213498,16070.427,4207.350535,11131.15431,4207.350535,119.9904497,NA,-8184.225862,16374.45172,4419.179818,4419.179818,4419.179818,NA,NA,-8205.401791,16412.80358,-304.02472,-342.37658,9369.486575,9369.486575,10,NA,11933.65945,-8033.784623,16073.56925,-3.14225,300.88247,339.23433
g1,n10e4,td190,l95,n500,n100,rad10k,bot,2change,t0,3,9795.028721,1491.799012,1225.152711,10.00426592,8116.285336,-7695.954599,15401.9092,3803.646978,12841.84739,3803.646978,119.9886033,NA,-7860.266329,15726.53266,4127.461238,4127.461238,4127.461238,NA,NA,-7895.383216,15792.76643,-324.62346,-390.85723,9396.729053,9396.729053,809.0596826,NA,9178.379276,-7697.338083,15400.67617,1.23303,325.85649,392.09026
g1,n10e4,td190,l95,n500,n100,rad10k,bot,2change,t0,4,10205.07884,438.0086053,2146.468676,10.06575689,6579.636087,-7849.473908,15708.94782,4153.82204,8943.895259,4153.82204,119.9219669,NA,-7999.316284,16004.63257,4355.975362,4355.975362,4355.975362,NA,NA,-8013.796863,16029.59373,-295.68475,-320.64591,8976.244872,8976.244872,544.6607752,NA,10810.95381,-7858.780606,15723.56121,-14.61339,281.07136,306.03252
g1,n10e4,td190,l95,n500,n100,rad10k,bot,2change,t0,5,10047.66368,807.0863417,401.7178686,10.00040514,10730.13465,-8050.401096,16110.80219,4133.489125,10861.94466,4133.489125,119.9958806,NA,-8218.406089,16442.81218,4380.242668,4380.242668,4380.242668,NA,NA,-8240.724545,16483.44909,-332.00999,-372.6469,9540.432264,9540.432264,10,NA,11706.96681,-8054.889171,16115.77834,-4.97615,327.03384,367.67075
g1,n10e4,td100,l99,n500,n100,rad10k,bot,2change,t0,1,9029.464977,3873.973947,10,119.9772833,13266.77736,-7916.440812,15842.88162,4614.562563,7721.640123,4614.562563,119.984662,NA,-8011.418218,16028.83644,4691.438751,4691.438751,4691.438751,NA,NA,-8016.843886,16035.68777,-185.95482,-192.80615,8327.923948,8327.923948,10,NA,13781.24029,-7924.47151,15854.94302,-12.0614,173.89342,180.74475
g1,n10e4,td100,l99,n500,n100,rad10k,bot,2change,t0,2,9284.318753,454.7826048,802.2049871,10.32764478,10889.02668,-7873.179761,15756.35952,4433.698551,7613.437841,4433.698551,119.8301237,NA,-7990.921539,15987.84308,4545.83489,4545.83489,4545.83489,NA,NA,-7997.606923,15997.21385,-231.48356,-240.85433,8545.328287,8545.328287,10,NA,12962.69933,-7883.017625,15772.03525,-15.67573,215.80783,225.1786
g1,n10e4,td100,l99,n500,n100,rad10k,bot,2change,t0,3,10671.40066,190.0110598,2411.139453,10.4981847,6475.840273,-7940.777564,15891.55513,4535.401266,4941.794257,4535.401266,45.22963664,NA,-8088.505966,16183.01193,4541.561004,4541.561004,4541.561004,NA,NA,-8088.55807,16179.11614,-291.4568,-287.56101,8633.16037,8633.16037,23.8741165,NA,12838.58616,-7968.359186,15942.71837,-51.16324,240.29356,236.39777
g1,n10e4,td100,l99,n500,n100,rad10k,bot,2change,t0,4,9641.779713,3148.064825,595.1216372,119.9991902,11255.26599,-7937.485081,15884.97016,4510.532202,6943.932749,4510.532202,119.9731735,NA,-8061.091512,16128.18302,4581.626253,4581.626253,4581.626253,NA,NA,-8065.212914,16132.42583,-243.21286,-247.45567,8611.415819,8611.415819,10,NA,13067.49424,-7951.668734,15909.33747,-24.36731,218.84555,223.08836
g1,n10e4,td100,l99,n500,n100,rad10k,bot,2change,t0,5,10266.59605,3092.068993,1908.378722,119.3226251,7196.240214,-7796.786106,15603.57221,4263.117158,7742.598387,4263.117158,119.9617965,NA,-7942.166838,15890.33368,4368.727868,4368.727868,4368.727868,NA,NA,-7950.188987,15902.37797,-286.76147,-298.80576,8764.16389,8764.16389,42.94062555,NA,12003.35392,-7809.402207,15624.80441,-21.2322,265.52927,277.57356
g1,n10e4,constant,constant,n500,n200,rad10k,bot,2change,t0,1,9734.304586,11005.70134,10,117.1740641,12451.72286,-11015.76798,22041.53597,4272.927794,11588.64121,4272.927794,119.9854641,NA,-11170.90337,22347.80673,4608.055437,4608.055437,4608.055437,NA,NA,-11221.25919,22444.51838,-306.27076,-402.98241,9901.542043,9901.542043,504.5353129,NA,11375.16919,-11016.07818,22038.15636,3.37961,309.65037,406.36202
g1,n10e4,constant,constant,n500,n200,rad10k,bot,2change,t0,2,9632.779279,10360.61727,540.3715118,80.65563753,11075.03245,-10809.23882,21628.47763,4183.869248,10933.93026,4183.869248,119.994145,NA,-10962.64198,21931.28396,4515.930346,4515.930346,4515.930346,NA,NA,-11009.92894,22021.85788,-302.80633,-393.38025,9712.697573,9712.697573,775.6305365,NA,10533.69725,-10809.30433,21624.60867,3.86896,306.67529,397.24921
g1,n10e4,constant,constant,n500,n200,rad10k,bot,2change,t0,3,10361.27884,8760.514038,10.04200316,110.911147,11918.34727,-11178.5036,22367.0072,4159.053621,9784.260714,4159.053621,119.5802648,NA,-11374.31613,22754.63227,4532.947859,4532.947859,4532.947859,NA,NA,-11415.76437,22833.52874,-387.62507,-466.52154,10312.46426,10312.46426,964.8836929,NA,9916.249845,-11178.93317,22363.86634,3.14086,390.76593,469.6624
g1,n10e4,constant,constant,n500,n200,rad10k,bot,2change,t0,4,10159.85877,10084.81997,10.02533527,108.0581471,12607.40421,-11348.72872,22707.45743,4355.935308,11022.66647,4355.935308,119.9988876,NA,-11520.93222,23047.86445,4702.218013,4702.218013,4702.218013,NA,NA,-11566.40173,23134.80347,-340.40702,-427.34604,10293.23135,10293.23135,1166.083495,NA,10088.79712,-11348.49922,22702.99844,4.45899,344.86601,431.80503
g1,n10e4,constant,constant,n500,n200,rad10k,bot,2change,t0,5,10332.79555,9346.022741,10.01023367,111.9049492,12032.66708,-11101.57056,22213.14112,4216.305009,10368.7782,4216.305009,119.9764764,NA,-11285.23741,22576.47483,4563.319687,4563.319687,4563.319687,NA,NA,-11328.86838,22659.73677,-363.33371,-446.59565,10226.80954,10226.80954,10,NA,12060.35414,-11101.78604,22209.57208,3.56904,366.90275,450.16469
g1,n10e4,td190,l95,n500,n200,rad10k,bot,2change,t0,1,9881.085905,847.6655412,241.6590396,10.00281041,11773.01144,-10664.90901,21339.81801,4358.376445,6666.874586,4358.376445,119.9969954,NA,-10832.33679,21670.67357,4556.827245,4556.827245,4556.827245,NA,NA,-10842.67688,21687.35377,-330.85556,-347.53576,9217.463496,9217.463496,10,NA,12552.00308,-10679.26508,21364.53015,-24.71214,306.14342,322.82362
g1,n10e4,td190,l95,n500,n200,rad10k,bot,2change,t0,2,9724.998762,3001.902628,10,33.8708869,11815.80207,-10484.41914,20978.83829,4230.933393,6920.829308,4230.933393,119.9963735,NA,-10652.43481,21310.86963,4426.024163,4426.024163,4426.024163,NA,NA,-10665.76954,21333.53908,-332.03134,-354.70079,9168.54169,9168.54169,10,NA,12068.61511,-10493.82955,20993.6591,-14.82081,317.21053,339.87998
g1,n10e4,td190,l95,n500,n200,rad10k,bot,2change,t0,3,10110.26402,787.1775988,1458.858923,10.04957192,7415.767133,-10074.00264,20158.00528,3796.132612,6486.793385,3796.132612,119.9921227,NA,-10271.6328,20549.2656,4100.971915,4100.971915,4100.971915,NA,NA,-10289.41406,20580.82812,-391.26032,-422.82284,9072.146696,9072.146696,10,NA,10894.90033,-10088.14501,20182.29002,-24.28474,366.97558,398.5381
g1,n10e4,td190,l95,n500,n200,rad10k,bot,2change,t0,4,10120.49972,4000.491158,2156.594732,119.9935426,6471.13474,-10183.1371,20376.27419,4238.419018,6029.209163,4238.419018,118.9819545,NA,-10341.45514,20688.91029,4353.376115,4353.376115,4353.376115,NA,NA,-10347.99336,20697.98672,-312.6361,-321.71253,8620.574683,8620.574683,10,NA,12103.99335,-10199.80559,20405.61118,-29.33699,283.29911,292.37554
g1,n10e4,td190,l95,n500,n200,rad10k,bot,2change,t0,5,10013.29162,1966.6832,584.9393261,25.77893977,10319.74518,-10481.38392,20972.76783,4175.700483,6468.557959,4175.700483,119.9875681,NA,-10666.23475,21338.4695,4373.043767,4373.043767,4373.043767,NA,NA,-10677.27491,21356.54982,-365.70167,-383.78199,9245.047592,9245.047592,32.86553543,NA,11788.85301,-10495.5285,20997.057,-24.28917,341.4125,359.49282
g1,n10e4,td100,l99,n500,n200,rad10k,bot,2change,t0,1,8942.668029,692.9741787,10,10.63951656,13299.99812,-10242.8308,20495.66161,4625.365864,5532.175812,4625.365864,119.982279,NA,-10354.20326,20714.40651,4682.052686,4682.052686,4682.052686,NA,NA,-10355.80736,20713.61472,-218.7449,-217.95311,8203.274561,8203.274561,18.61040808,NA,13839.0488,-10260.73996,20527.47992,-31.81831,186.92659,186.1348
g1,n10e4,td100,l99,n500,n200,rad10k,bot,2change,t0,2,9517.062489,3291.139707,1079.475371,119.9973808,10093.3071,-10104.23496,20218.46993,4539.404497,2838.327899,4539.404497,10.53209123,NA,-10235.95555,20477.91109,4537.252327,4537.252327,4537.252327,NA,NA,-10236.41465,20474.8293,-259.44116,-256.35937,8190.639818,8190.639818,18.40935402,NA,13189.88176,-10132.61152,20271.22304,-52.75311,206.68805,203.60626
g1,n10e4,td100,l99,n500,n200,rad10k,bot,2change,t0,3,10968.99595,2245.126562,2654.072042,114.2670958,5776.465781,-10118.61018,20247.22036,4537.540402,1230.892644,4537.540402,10.22145093,NA,-10268.56805,20543.1361,4520.85143,4520.85143,4520.85143,NA,NA,-10274.70088,20551.40175,-295.91574,-304.18139,8138.596626,8138.596626,10,NA,13177.24629,-10170.87177,20347.74355,-100.52319,195.39255,203.6582
g1,n10e4,td100,l99,n500,n200,rad10k,bot,2change,t0,4,9871.933946,2674.663041,1207.666797,113.9708136,9832.548534,-10158.42242,20326.84485,4590.740173,1537.503868,4590.740173,10.00508867,NA,-10295.59484,20597.18968,4576.959178,4576.959178,4576.959178,NA,NA,-10299.36704,20600.73408,-270.34483,-273.88923,8176.133315,8176.133315,10,NA,13397.54027,-10200.38032,20406.76063,-79.91578,190.42905,193.97345
g1,n10e4,td100,l99,n500,n200,rad10k,bot,2change,t0,5,10178.19967,3223.799048,1818.536096,119.9999936,7437.984181,-10087.19195,20184.3839,4369.127934,3449.131308,4369.127934,12.53402196,NA,-10250.01139,20506.02278,4365.997646,4365.997646,4365.997646,NA,NA,-10250.18185,20502.3637,-321.63888,-317.9798,8462.024187,8462.024187,27.36211461,NA,12205.65073,-10116.54703,20239.09406,-54.71016,266.92872,263.26964
g1,n10e4,constant,constant,n500,n50,rad10k,bot,2change,t0,1,9847.554463,9680.619259,10,82.51652373,12446.56049,-6082.998721,12175.99744,4419.224007,195390.4799,4419.224007,119.9790168,NA,-6209.51689,12425.03378,4617.751526,4617.751526,4617.751526,NA,NA,-6246.824329,12495.64866,-249.03634,-319.65122,9880.549688,9880.549688,479.2182147,NA,11454.47306,-6083.02486,12172.04972,3.94772,252.98406,323.59894
g1,n10e4,constant,constant,n500,n50,rad10k,bot,2change,t0,2,9480.575691,8331.66845,84.63777383,119.8213319,12081.56599,-5913.838953,11837.67791,4350.809054,158382.1756,4350.809054,119.9219262,NA,-6029.880685,12065.76137,4510.046797,4510.046797,4510.046797,NA,NA,-6063.489345,12128.97869,-228.08346,-291.30078,9424.873679,9424.873679,25.77525882,NA,12245.55292,-5913.881838,11833.76368,3.91423,231.99769,295.21501
g1,n10e4,constant,constant,n500,n50,rad10k,bot,2change,t0,3,11105.9669,3727.45704,1835.525695,70.63419908,7703.823325,-6087.387177,12184.77435,4292.407594,64065.83494,4292.407594,119.9989249,NA,-6243.175971,12492.35194,4538.577055,4538.577055,4538.577055,NA,NA,-6276.141419,12554.28284,-307.57759,-369.50849,10269.64158,10269.64158,995.7598783,NA,9879.400669,-6088.987059,12183.97412,0.80023,308.37782,370.30872
g1,n10e4,constant,constant,n500,n50,rad10k,bot,2change,t0,4,10075.10574,9591.000543,10,111.7791846,12658.78122,-6209.628457,12429.25691,4494.993821,188047.8266,4494.993821,119.9999802,NA,-6341.112041,12688.22408,4704.209906,4704.209906,4704.209906,NA,NA,-6378.33764,12758.67528,-258.96717,-329.41837,10065.55442,10065.55442,184.8678634,NA,12301.51859,-6209.640825,12425.28165,3.97526,262.94243,333.39363
g1,n10e4,constant,constant,n500,n50,rad10k,bot,2change,t0,5,10389.50207,8162.396764,10,119.9454099,11987.58042,-6090.615359,12191.23072,4344.835056,187908.1656,4344.835056,119.6598476,NA,-6238.08035,12482.1607,4556.996136,4556.996136,4556.996136,NA,NA,-6276.945382,12555.89076,-290.92998,-364.66004,10263.15491,10263.15491,10,NA,12029.75511,-6090.777473,12187.55495,3.67577,294.60575,368.33581
g1,n10e4,td190,l95,n500,n50,rad10k,bot,2change,t0,1,9778.882135,4884.909987,32.13894937,90.34476592,12195.2463,-5949.752014,11909.50403,4365.918647,45906.71299,4365.918647,119.9588538,NA,-6073.482193,12152.96439,4544.637653,4544.637653,4544.637653,NA,NA,-6098.218625,12198.43725,-243.46036,-288.93322,9459.171575,9459.171575,10,NA,12367.69143,-5950.918801,11907.8376,1.66643,245.12679,290.59965
g1,n10e4,td190,l95,n500,n50,rad10k,bot,2change,t0,2,10141.90929,3256.630548,768.8143786,108.5659611,10079.44885,-5814.223065,11638.44613,4262.476398,25608.75854,4262.476398,119.9763232,NA,-5948.538767,11903.07753,4415.355077,4415.355077,4415.355077,NA,NA,-5966.774124,11935.54825,-264.6314,-297.10212,9311.366805,9311.366805,10,NA,11951.43349,-5818.431469,11642.86294,-4.41681,260.21459,292.68531
g1,n10e4,td190,l95,n500,n50,rad10k,bot,2change,t0,3,9739.359738,2568.556358,1264.396026,19.66278919,8004.104472,-5544.915084,11099.83017,3875.637977,75555.23888,3875.637977,119.9222623,NA,-5683.414447,11372.82889,4119.639355,4119.639355,4119.639355,NA,NA,-5720.794821,11443.58964,-272.99872,-343.75947,9432.85267,9432.85267,885.5710485,NA,8975.008215,-5545.242075,11096.48415,3.34602,276.34474,347.10549
g1,n10e4,td190,l95,n500,n50,rad10k,bot,2change,t0,4,9455.324873,7499.055076,1615.164425,119.9989674,8059.646068,-5693.109834,11396.21967,4169.027558,154845.1578,4169.027558,119.9749149,NA,-5804.819868,11615.63974,4334.41803,4334.41803,4334.41803,NA,NA,-5839.969762,11681.93952,-219.42007,-285.71985,9263.253134,9263.253134,1399.092012,NA,8657.312738,-5693.208484,11392.41697,3.8027,223.22277,289.52255
g1,n10e4,td190,l95,n500,n50,rad10k,bot,2change,t0,5,10453.57124,4772.480551,1039.704122,117.9403895,9236.37478,-5878.977445,11767.95489,4166.891648,44052.87547,4166.891648,119.9804612,NA,-6029.609761,12065.21952,4386.180717,4386.180717,4386.180717,NA,NA,-6057.933865,12117.86773,-297.26463,-349.91284,9763.55626,9763.55626,10,NA,11640.51618,-5880.678288,11767.35658,0.59831,297.86294,350.51115
g1,n10e4,td100,l99,n500,n50,rad10k,bot,2change,t0,1,9159.016739,2704.36044,10,93.31377915,13233.93248,-5863.896671,11737.79334,4671.798403,4999253.351,4671.798403,47.26808258,NA,-5951.774819,11909.54964,4691.577435,4691.577435,4691.577435,NA,NA,-5957.786158,11917.57232,-171.7563,-179.77898,8485.342926,8485.342926,10,NA,13645.33092,-5868.869212,11743.73842,-5.94508,165.81122,173.8339
g1,n10e4,td100,l99,n500,n50,rad10k,bot,2change,t0,2,9458.774769,2461.820927,958.9236332,52.58436403,10409.32377,-5837.22763,11684.45526,4402.286106,26630.29967,4402.286106,119.9967829,NA,-5942.22488,11890.44976,4543.227589,4543.227589,4543.227589,NA,NA,-5959.263922,11920.52784,-205.9945,-236.07258,8904.859785,8904.859785,10,NA,12691.81872,-5839.518084,11685.03617,-0.58091,205.41359,235.49167
g1,n10e4,td100,l99,n500,n50,rad10k,bot,2change,t0,3,10704.37272,180.4456299,2325.787293,10.53709274,6711.995442,-5872.803268,11755.60654,4413.428241,14598.34456,4413.428241,119.9979783,NA,-5994.700252,11995.4005,4546.051126,4546.051126,4546.051126,NA,NA,-6005.175108,12012.35022,-239.79396,-256.74368,8980.502825,8980.502825,198.0460779,NA,12272.97928,-5881.535589,11769.07118,-13.46464,226.32932,243.27904
g1,n10e4,td100,l99,n500,n50,rad10k,bot,2change,t0,4,9699.541094,2220.072993,713.7152945,86.44438654,11091.64434,-5859.933502,11729.867,4485.203318,14590.67468,4485.203318,119.8730561,NA,-5965.923707,11937.84741,4596.69175,4596.69175,4596.69175,NA,NA,-5975.484997,11952.96999,-207.98041,-223.10299,8794.868575,8794.868575,10,NA,12988.13921,-5866.551158,11739.10232,-9.23532,198.74509,213.86767
g1,n10e4,td100,l99,n500,n50,rad10k,bot,2change,t0,5,10089.89167,351.9501598,1487.653717,12.17711887,8262.208932,-5741.221544,11492.44309,4192.512697,19924.36658,4192.512697,119.9849556,NA,-5872.766954,11751.53391,4371.218903,4371.218903,4371.218903,NA,NA,-5889.624968,11781.24994,-259.09082,-288.80685,9107.399691,9107.399691,10,NA,11858.15548,-5746.094295,11498.18859,-5.7455,253.34532,283.06135
g1,n10e4,constant,constant,n500,n100,rad50k,bot,2change,t0,1,10435.58675,10143.20246,1740.136751,79.77163324,7996.709247,-41858.35672,83726.71343,4171.82732,20682.69869,4171.82732,119.99828,NA,-42682.10427,85370.20853,4509.300361,4509.300361,4509.300361,NA,NA,-42933.02618,85868.05236,-1643.4951,-2141.33893,10413.40342,10413.40342,1714.629436,NA,8070.494595,-41858.36893,83722.73786,3.97557,1647.47067,2145.3145
g1,n10e4,constant,constant,n500,n100,rad50k,bot,2change,t0,2,10000.85115,9402.846873,1294.826105,79.89965225,9388.307134,-41572.82974,83155.65949,4268.30933,18619.51584,4268.30933,119.9933792,NA,-42317.56896,84641.13792,4555.60251,4555.60251,4555.60251,NA,NA,-42526.39081,85054.78161,-1485.47843,-1899.12212,9935.645329,9935.645329,1218.784511,NA,9566.044034,-41572.9043,83151.80859,3.8509,1489.32933,1902.97302
g1,n10e4,constant,constant,n500,n100,rad50k,bot,2change,t0,3,9701.816367,10999.3663,11.11165951,65.17809711,12409.34095,-41608.75989,83227.51977,4317.918188,19244.56777,4317.918188,119.996495,NA,-42318.03574,84642.07147,4590.258352,4590.258352,4590.258352,NA,NA,-42525.17601,85052.35201,-1414.5517,-1824.83224,9798.672885,9798.672885,583.0432376,NA,11178.81738,-41609.00089,83224.00178,3.51799,1418.06969,1828.35023
g1,n10e4,constant,constant,n500,n100,rad50k,bot,2change,t0,4,10220.44866,9582.229611,1331.172536,115.1170246,9189.145499,-41858.26189,83726.52378,4241.334171,18978.25795,4241.334171,119.9925554,NA,-42650.99589,85307.99177,4548.791946,4548.791946,4548.791946,NA,NA,-42870.81433,85743.62867,-1581.46799,-2017.10489,10147.06429,10147.06429,1229.393138,NA,9447.803077,-41858.39992,83722.79984,3.72394,1585.19193,2020.82883
g1,n10e4,constant,constant,n500,n100,rad50k,bot,2change,t0,5,9681.597195,9504.255374,10.00192557,115.2655834,12000.06237,-40930.52871,81871.05743,4181.918537,17077.49409,4181.918537,119.991867,NA,-41679.54367,83365.08734,4476.725238,4476.725238,4476.725238,NA,NA,-41879.04458,83760.08917,-1494.02991,-1889.03174,9805.361042,9805.361042,1068.423312,NA,9700.476574,-40929.63475,81865.26949,5.78794,1499.81785,1894.81968
